Label,Pred,Avg_Score,Score_P1,Score_P2,Score_P3,Score_P4,Score_P5
1,0,-0.2498842313105415,-0.1576623916625976,0.0,-0.4291044771671295,-0.6453356146812439,0.0
1,0,-0.2491451393954784,-1.532689282157662e-07,-0.7084254622459412,-0.3813699185848236,0.0,-0.1522347033023834
1,0,-0.3012572569843545,-0.8672254681587219,-0.3519720733165741,0.0,-0.1209297552704811,-0.4267195761203766
1,0,-0.1919096670148976,-0.2467759847640991,0.0,-0.0859961807727813,0.0,-0.0800382196903228
1,0,-0.2403598961392702,-1.890293788164854e-06,-0.0605575293302536,0.0,-0.4005871415138244,-1.7326195240020752
1,0,-0.2266721321721704,-0.1343638449907302,0.0,-0.4447592794895172,-0.485798716545105,0.0
1,0,-0.2270911918509362,-7.918858955235919e-07,-0.6454035043716431,-0.4028421938419342,0.0,-0.0893047675490379
1,0,-0.2724384070152222,-0.7840978503227234,-0.3406989872455597,0.0,-0.0653903856873512,-0.3987408876419067
1,0,-0.1796864127296723,-0.3118047714233398,0.0,-0.0595658235251903,-8.514948746096707e-09,-0.0633014887571334
1,0,-0.3428937862006015,-3.4059791431673154e-08,-0.1153904199600219,0.0,-0.0725614428520202,-3.025920152664185
1,0,-0.4661371001018111,-0.0026051152963191,-0.0004520755610428,-0.0003706981369759,-0.0019277760293334,-4.647714138031006
1,0,-0.5864635829547367,-0.0007474281592294,0.0,0.0,-2.7480263710021973,-0.0011809167917817
1,0,-0.3391995489747496,-0.3933024704456329,0.0,0.0,-0.5790111422538757,-0.7294676899909973
1,0,-0.3788302776318741,-0.0001513630413683,0.0,-0.5429250001907349,-1.5492286682128906,0.0
1,0,-0.3979931301993533,-8.514948746096707e-09,-0.5300804376602173,-1.5556994676589966,0.0,0.0
1,0,-0.4062313031217657,-0.3584055304527282,-1.5908440351486206,0.0,0.0,-0.1230978146195411
1,0,-0.4213156467209857,-1.498376727104187,0.0,0.0,-0.2932977974414825,-0.3903254270553589
1,0,-0.2592556234535274,-0.2992241978645324,0.0,-0.0937040597200393,-6.811956154706422e-08,-0.0930496752262115
1,0,-0.3786119699722729,-3.039772309421096e-06,-0.0940391272306442,-1.7029897492193413e-08,-0.3760678768157959,-2.0197315216064453
1,0,-0.3162530222231675,-0.1151321530342102,-8.514948746096707e-09,-0.3843870460987091,-0.7699511647224426,0.0
1,0,-0.2648395307422757,-2.639629599343607e-07,-0.5647308230400085,-0.4021056592464447,0.0,-0.1002934500575065
1,0,-0.2852787870944083,-0.7235665917396545,-0.4270774126052856,0.0,-0.0910819619894027,-0.2868642508983612
1,0,-0.1949528283055602,-0.2330746352672577,0.0,-0.063898853957653,-3.4059791431673154e-08,-0.2261608242988586
1,0,-0.2561431496717304,-1.1069425909226993e-07,-0.3913670778274536,0.0,-0.1495697796344757,-1.5271762609481812
1,0,-0.530404463379471,-0.4056006968021393,0.0,-0.1516903191804886,-1.665189504623413,-1.800848364830017
1,0,-0.253240508779046,-3.66141904351025e-07,-0.0893801003694534,0.0,-0.3573237359523773,-1.798599362373352
1,0,-0.2464902420561299,-0.1206082552671432,0.0,-0.4137305021286011,-0.6643611192703247,0.0
1,0,-0.236886737304325,-3.2356734891436645e-07,-0.5619157552719116,-0.4862491190433502,0.0,-0.0882509648799896
1,0,-0.3463964986851461,-0.845841109752655,-0.0001058730122167,0.0,-0.2291619628667831,-1.2044223546981812
1,0,-0.3396576342465832,-0.0004197095404379,0.0,-0.4172386527061462,-1.246935486793518,0.0
1,0,-0.2922068793650951,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.3245451832851245,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.3714704653711781,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.3912315170861676,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.2209248323878573,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.311397283813205,-0.0032880879007279,-0.0009713236941024,-0.0380796715617179,-0.000284633191768,-2.926064729690552
1,0,-0.4910109542998189,-0.0015473462408408,-0.3553206026554107,-0.0008162211743183,-2.974391222000122,-0.0210477318614721
1,0,-0.536129946740946,-0.3841709494590759,-1.3138039112091064,0.0,0.0,-2.9132487773895264
1,0,-0.5643297032870568,-0.0012876093387603,0.0,0.0,-2.959761142730713,-0.0015985470963642
1,0,-0.2688951943328915,-4.002014861725911e-07,-0.0533809922635555,0.0,-0.053372785449028,-2.370316982269287
1,0,-0.5598520910496979,-0.1605822443962097,0.0,-0.0550705082714557,-2.4605283737182617,-1.5778638124465942
1,0,-0.2624000193008526,-3.746568211226986e-07,-0.1040904968976974,-1.7029897492193413e-08,-0.3918811380863189,-1.8930256366729736
1,0,-0.2413772696490884,-0.1513149589300155,-8.514948746096707e-09,-0.3931511640548706,-0.5573064684867859,0.0
1,0,-0.2322023412276232,-2.469331263910135e-07,-0.5885516405105591,-0.4009355306625366,0.0,-0.1256496459245681
1,0,-0.5739926825309258,-0.7235707640647888,-0.858382523059845,0.0,-0.5041518211364746,-2.492810010910034
1,0,-0.4940818711665502,-0.0090253744274377,0.0,-0.6928677558898926,-1.3689621686935425,0.0
1,0,-0.360908408334057,-1.7029880439167758e-07,-0.6316072940826416,-0.3608896434307098,0.0,-0.1461776196956634
1,0,-0.3389218739520512,-0.7807826995849609,-0.3742852509021759,0.0,-0.1198617666959762,-0.3097469806671142
1,0,-0.2196208570894529,-0.2642610073089599,0.0,-0.1013216227293014,-8.514948746096707e-09,-0.1360165625810623
1,0,-0.2849181849354776,-2.554480431626871e-07,-0.0943221300840377,0.0,-0.3963465392589569,-1.8750572204589844
1,0,-0.2469978356656567,-0.1731777638196945,0.0,-0.3952986001968384,-0.4769110679626465,0.0
1,0,-0.2213667421828865,-1.9584356891755306e-07,-0.5638802647590637,-0.3370714783668518,0.0,-0.0777263045310974
1,0,-0.2522970139628231,-0.7201290130615234,-0.3358713686466217,0.0,-0.0644868463277816,-0.2956492006778717
1,0,-0.1575253456654914,-0.1849264651536941,0.0,-0.0628143474459648,-5.960462345910855e-08,-0.0660275146365165
1,0,-0.3162225143094814,-6.386183599715878e-07,-0.0620383843779563,-2.5544844461933284e-08,-0.3719326257705688,-1.9406267404556277
1,0,-0.262553312039515,-0.1372990012168884,-8.514948746096707e-09,-0.3694430589675903,-0.5376784801483154,0.0
1,0,-0.232145087072744,-8.514944482840293e-08,-0.5470761060714722,-0.3487526774406433,0.0,-0.1128554418683052
1,0,-0.2595238773273896,-0.6749055981636047,-0.3613638579845428,0.0,-0.1021149829030036,-0.296128898859024
1,0,-0.1706064619317813,-0.2232733219861984,0.0,-0.0902196317911148,-8.514948746096707e-09,-0.0949522703886032
1,0,-0.4480358290642715,-3.2356734891436645e-07,-0.2975772321224212,-0.111374445259571,-0.6968619227409363,-2.95416259765625
1,0,-0.4941361587621093,-0.2826123833656311,-0.0035617966204881,-0.7892986536026001,-0.000297692924505,-0.2766731083393097
1,0,-0.3548610843235595,-0.0017140118870884,-0.8330783843994141,-7.876303425291553e-05,-0.2430588901042938,0.0
1,0,-0.2885931972465884,-0.8806186318397522,-2.2724563677911647e-05,-0.2309851944446563,0.0,0.0
1,0,-0.4519787827532454,-0.0616093650460243,-2.6496198177337646,-5.960462345910855e-08,0.0,-0.3655925989151001
1,0,-0.4773346858546738,-2.4794821739196777,-5.687759767170064e-06,0.0,-0.0338358096778392,-0.0001292734232265
1,0,-0.2639764167721104,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.3548650531899463,-0.00125156797003,-0.0002836914209183,-0.0003165140224155,-0.0516722276806831,-2.8310675621032715
1,0,-0.5674531031655055,-0.0003940054157283,-0.0013913072180002,-0.1337854266166687,-2.985097885131836,-0.7795371413230896
1,0,-0.2904904303772134,-3.2356734891436645e-07,-0.0862052366137504,0.0,-0.4222882091999054,-2.085291862487793
1,0,-0.28218188573037,-0.161021202802658,0.0,-0.4758970439434051,-0.7324484586715698,0.0
1,0,-0.240828353751124,-1.1069425909226993e-07,-0.5399101972579956,-0.3434140086174011,0.0,-0.1140497922897338
1,0,-0.260146728450269,-0.669296145439148,-0.3601317703723907,0.0,-0.1042689979076385,-0.263628602027893
1,0,-0.1714845922773415,-0.2287755161523819,0.0,-0.1120330467820167,-2.5544844461933284e-08,-0.0733036920428276
1,0,-0.3282303909836327,-1.9584356891755306e-07,-0.1078580543398857,-1.7029897492193413e-08,-0.3582781553268432,-1.958744525909424
1,0,-0.2811257033308829,-0.1787435114383697,-8.514948746096707e-09,-0.3589150905609131,-0.6324464678764343,0.0
1,0,-0.2416016884596414,-2.469331263910135e-07,-0.5384902358055115,-0.3581238389015198,0.0,-0.1137740463018417
1,0,-0.2624867480472359,-0.6909869909286499,-0.3630340695381164,0.0,-0.1018183007836341,-0.2610196769237518
1,0,-0.1724517260657126,-0.2149357050657272,0.0,-0.1033210530877113,-5.10896818184392e-08,-0.0938267111778259
1,0,-0.3312686289012105,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.3440760580531822,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.3812359027552069,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.5189905872562259,-0.0213573221117258,-0.993617832660675,0.0,-0.5702326893806458,-1.6985185146331787
1,0,-0.5256971161649864,-0.4323943853378296,-1.450617790222168,0.0,0.0,-2.4865317344665527
1,0,-0.528570357853329,-0.0005141758010722,0.0,0.0,-2.656111001968384,-0.0005928199389018
1,0,-0.5231635249331917,-0.3638987839221954,-1.633242130279541,0.0,0.0,-2.394167423248291
1,0,-0.4767602070989249,-0.0020427489653229,0.0,0.0,-2.148314476013184,-0.0014272213447839
1,0,-0.4427510647641318,-0.0025936719030141,-0.0005130366771481,-0.0331318452954292,-0.0003001642762683,-2.716968536376953
1,0,-0.5354855117948172,-0.0007869995897635,-0.3534696400165558,-0.0005880789249204,-2.777711868286133,-0.0085432073101401
1,0,-0.550487638001427,-0.3522225022315979,-1.504181146621704,0.0,0.0,-2.9373066425323486
1,0,-0.5786027769172117,-0.0751963257789611,0.0,0.0,-2.891599655151367,-0.0667935982346534
1,0,-0.5537930394957647,-0.3425323069095611,-0.0002365704276598,-1.807011723518372,-0.0016937663313001,-0.3430531322956085
1,0,-0.4915173434957385,-6.386183599715878e-07,-1.7475223541259766,-9.956036956282333e-05,-0.3980727791786194,-0.0005129051860421
1,0,-0.4307330508577864,-1.686342716217041,-0.0004391724360175,-0.1602619737386703,-0.0006985870422795,-0.0020013416651636
1,0,-0.4859304362477921,-0.2609331309795379,-1.9584356891755306e-07,-0.0084002166986465,-0.6228736042976379,-1.8828296661376955
1,0,-0.421406961726473,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.4199013545918523,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.4154469616965047,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.2330325546930259,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.3740353375022681,-0.0011557628167793,-0.0004413023416418,-0.0291613340377807,-2.2212050680536777e-05,-2.544409990310669
1,0,-0.4873731248215628,-0.0004423526115715,-0.3947118818759918,-2.8766220566467385e-05,-2.60570764541626,-0.0026639145798981
1,0,-0.5663503502019158,-0.1474517434835434,-2.4612478227936663e-05,-2.699519157409668,-0.00023841575603,-0.3794039487838745
1,0,-0.5625172303127615,-2.589594602584839,-0.00017326658417,-0.0686991438269615,-0.0004297029227018,-0.0012677980121225
1,0,-0.5430289527397717,-8.514899150213751e-07,-2.032988309860229,-1.2975853678653948e-05,-0.432199478149414,-0.0007335386471822
1,0,-0.493303309102886,-2.0016956329345703,-7.646817539352924e-05,-0.2127676904201507,-0.0007770582451485,-0.0025714775547385
1,0,-0.4822284786502684,-0.0031988753471523,-0.0010096803307533,-0.0475290529429912,-0.001419281354174,-2.302611351013184
1,0,-0.5175781570145321,-0.0011356566101312,-0.4347010254859924,-0.0049607218243181,-2.292420625686645,-0.0314211472868919
1,0,-0.2850184636590358,-0.0013577508507296,-0.0003692758036777,-0.0002368590940022,-0.0532201416790485,-2.36392879486084
1,0,-0.5883860431986073,-0.000535961065907,-0.0016019077738747,-0.1185059696435928,-2.508558988571167,-1.8295652866363523
1,0,-0.3886199828319666,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.462747991127006,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.40981573916608,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.5602012788153382,-0.4758872389793396,-2.0237345695495605,0.0,0.0,-2.3476924896240234
1,0,-0.5805794360220031,-0.0048545384779572,0.0,0.0,-2.997851610183716,-0.0020818174816668
1,0,-0.5474659068917195,-0.4372504353523254,-1.7630983591079712,0.0,0.0,-2.4118425846099854
1,0,-0.4995613383695489,-0.2609331309795379,-1.9584356891755306e-07,-0.0084002166986465,-0.6228736042976379,-1.8828296661376955
1,0,-0.4282224127873514,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.4233090801222915,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.4171508244617243,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.2338844860756357,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.3194797994716155,-0.0008648277726024,-0.0001748957583913,-0.000142670221976,-0.0298866815865039,-3.0103447437286377
1,0,-0.3027774916169413,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.3298304894110476,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.3741131184341396,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.3925528436176484,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.3101530207467454,-0.258859634399414,-8.514948746096707e-09,-0.5033674240112305,-2.8391743398969996e-05,-0.3765105307102203
1,0,-0.4836972089488869,-3.831716810509533e-07,-0.0964617431163787,0.0,-0.2191633880138397,-3.958557605743408
1,0,-0.5715181249385238,-0.2294749617576599,0.0,-0.1459698975086212,-2.5544844461933284e-08,-0.482804000377655
1,0,-0.5013438519520389,-2.5544844461933284e-08,-0.1765131503343582,0.0,-0.0742198675870895,-4.483273983001709
1,0,-0.578671669216902,-0.0029993753414601,0.0,-0.7255146503448486,-1.6345387697219849,0.0
1,0,-0.4283492412427796,-5.960462345910855e-08,-0.7172783017158508,-0.5131917595863342,0.0,-0.1596639454364776
1,0,-0.5382844150907946,-0.9608058333396912,-6.915898848092183e-05,0.0,-0.1561401486396789,-2.1240828037261963
1,0,-0.2979279265769187,-0.2655947208404541,0.0,-0.2828652560710907,-0.0004511418519541,-2.0178136825561523
1,0,-0.3849791885106772,0.0,-0.4105339050292969,-0.0003271179448347,-1.9492912292480469,0.0
1,0,-0.4418964311298888,-0.55031418800354,-0.0001665199524722,-1.9435876607894895,0.0,0.0
1,0,-0.4226391598491451,-0.0686273500323295,-1.5929008722305298,0.0,0.0,-0.3553812205791473
1,0,-0.4624583175334275,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.4285941560032957,-0.0014688153751194,-0.0003017711860593,-0.0002000000531552,-0.0462321601808071,-1.9254472255706787
1,0,-0.5759706359433333,-0.0004591891483869,-0.0005931773921474,-0.0880457311868667,-2.0507757663726807,-1.4768617153167725
1,0,-0.5824404366462339,-1.4838701486587524,-0.3003296852111816,0.0,-0.438409149646759,-0.6370207071304321
1,0,-0.4553715083822066,-0.3353971540927887,0.0,-0.4720343351364136,0.0,-0.8340814113616943
1,0,-0.5649967873034221,-3.4059791431673154e-08,-0.5773798227310181,0.0,-1.013453483581543,-1.8564581871032717
1,0,-0.5068626773326268,-0.6874973177909851,0.0,-1.0578360557556152,-0.498309463262558,0.0
1,0,-0.4704304062453102,-1.7029897492193413e-08,-1.3433784246444702,-0.4606577455997467,0.0,-0.3659544885158539
1,0,-0.4963229697509205,-1.604650616645813,-0.4148300588130951,0.0,-0.2509123682975769,-0.3406846225261688
1,0,-0.3930381229303079,-0.3202826380729675,0.0,-0.465360552072525,0.0,-0.6631231904029846
1,0,-0.3622957471953464,-3.4059791431673154e-08,-0.1889675408601761,0.0,-0.3948828279972076,-2.216355323791504
1,0,-0.2859770240359819,-0.2661780118942261,0.0,-0.3878565728664398,-0.3942569196224212,0.0
1,0,-0.2578323829302703,-1.7029897492193413e-08,-0.5705348253250122,-0.3278116285800934,0.0,-0.2500922381877899
1,0,-0.2891608604853111,-0.7098574042320251,-0.3145211935043335,0.0,-0.2106789201498031,-0.3673891723155975
1,0,-0.227830541584132,-0.2680560052394867,0.0,-0.2922582626342773,0.0,-0.2721868455410003
1,0,-0.5469370710602224,-3.4059791431673154e-08,-0.2237486690282821,0.0,-0.278775155544281,-4.072450160980225
1,0,-0.540058032389577,-0.0175731536000967,0.0,0.0,-2.345891237258911,-0.0092668822035193
1,0,-0.4087694560655517,-2.299032644259569e-07,-0.2954193651676178,0.0,-0.7007227540016174,-2.027468204498291
1,0,-0.3844121235196075,-0.4512182176113128,0.0,-0.872883141040802,-0.4761725962162018,0.0
1,0,-0.3906843607134047,-2.5544844461933284e-08,-1.031747817993164,-0.3476439416408539,0.0,-0.6053912043571472
1,0,-0.5569382513766462,-0.0050676455721259,0.0,-1.4561457633972168,-0.4973242878913879,0.0
1,0,-0.5303167466010975,-0.2399431020021438,0.0,-1.568167805671692,0.0,-0.0482631586492061
1,0,-0.3099831423065844,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.3334333147558692,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.3759145311065505,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.5802353624105202,-0.356108695268631,-1.447539972332379e-07,-0.0016872594133019,-2.401024580001831,-0.0003256734635215
1,0,-0.5734141329869036,-0.2113721072673797,-0.0002185000921599,-2.567373752593994,-0.0320231728255748,-0.0219769850373268
1,0,-0.3237894849756513,-0.0014102419372648,-0.0004999951925128,-0.0002414502814644,-0.0591012574732303,-3.0695269107818604
1,0,-0.5554653690911477,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.3030417583903474,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.4656161270721632,-0.0024843206629157,-0.0004825283249374,-0.034016765654087,-0.0001420336193405,-4.516613960266113
1,0,-0.57832436687472,-0.7802993655204773,0.0,-1.4160727262496948,-0.4031104147434234,0.0
1,0,-0.5472220295150029,-7.663450674044725e-08,-1.490830898284912,-0.4228870570659637,0.0,-0.6668804287910461
1,0,-0.5696149256566637,-1.682453989982605,-0.3720631301403045,0.0,-0.6497434377670288,-0.2557785511016845
1,0,-0.4250556401353245,-0.2981877028942108,0.0,-0.575759768486023,-8.514948746096707e-09,-0.5285342931747437
1,0,-0.3831651966753078,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.2931064616883065,-0.0027408399619162,-0.0003434195823501,-0.0003749578609131,-0.912112295627594,-1.7688084840774536
1,0,-0.3249949744467302,-0.0012692322488874,-0.0022772722877562,-0.9033774137496948,-0.8774935007095337,-1.7029897492193413e-08
1,0,-0.3716953609519809,-0.2286274135112762,-0.9442113041877748,-0.8809764385223389,-8.514948746096707e-09,-0.0381635725498199
1,0,-0.3913439648765691,-1.239269733428955,-0.8005515933036804,0.0,-0.0146363005042076,-0.0005052167689427
1,0,-0.220981056283058,-0.2485411465167999,-5.10896818184392e-08,-0.0029576057568192,-0.0003396047104615,-0.0012523303739726
1,0,-0.277185390190208,-0.0013783194590359,-0.0005867005675099,-0.0498437769711017,-7.603316771565005e-05,-2.163398504257202
1,0,-0.4090683902426189,-0.0016903134528547,-0.0004017121682409,-0.0002377415949013,-0.018592594191432,-2.554948091506958
1,0,-0.5828801091841205,-0.0005476403166539,-0.0010545536642894,-0.0739946886897087,-2.767943859100342,-0.9399183988571168
1,0,-0.5553828322953269,-0.3291887640953064,-1.7507686614990234,0.0,0.0,-2.134369373321533
1,0,-0.4930071154223152,-0.0024312452878803,0.0,0.0,-2.148184299468994,-0.0025414479896426
1,0,-0.4817526656581228,-0.0061188833788037,0.0,0.0,-1.7189018726348877,-0.0054184985347092
1,0,-0.5557042380800588,-1.8810834884643557,-0.0111530059948563,0.0,0.0,-0.1201756075024604
1,0,-0.5722409431606472,-0.3748943209648132,-2.169304370880127,0.0,0.0,-1.983513116836548
1,0,-0.5659649460598931,-0.0032224119640886,0.0,0.0,-2.418887138366699,-0.0045345327816903
1,0,-0.5164641353448859,-0.3465307354927063,-1.83630645275116,0.0,0.0,-2.0973525047302246
1,0,-0.3800792302870189,-0.0037136333994567,-0.0011802182998508,-0.123136818408966,-0.0003013690875377,-2.544482469558716
1,0,-0.4924656682381871,-0.0011531403288245,-0.4700179100036621,-0.0019098536577075,-2.530134439468384,-0.0210451874881982
1,0,-0.5835127968848449,-0.3391644656658172,-0.0005833806353621,-2.627708196640014,-0.0084426626563072,-0.3969009220600128
1,0,-0.57383224421418,-2.5411179065704346,-0.0005602802848443,-0.235472947359085,-0.0007284283055923,-0.0036970884539186
1,0,-0.4343389351425167,-0.0036972763482481,-0.0004158563679084,-0.0001444899971829,-0.002273810794577,-3.971006393432617
1,0,-0.5031070319223413,-0.4056123793125152,-1.6481728553771973,0.0,0.0,-2.3494441509246826
