Packet_ID,True_Label,Score_Pos0,Score_Pos1,Score_Pos2,Score_Pos3,Score_Pos4
81,1,0.0713513046503067,0.07390051335096359,0.07002755999565125,0.07236577570438385,0.8493746519088745
82,1,4.198790073394775,3.378648042678833,3.4351065158843994,3.6164140701293945,3.6959145069122314
83,1,2.495427370071411,2.2484188079833984,2.1878693103790283,2.19510817527771,2.290809392929077
84,1,3.1608808040618896,2.420530080795288,2.354020357131958,2.306260347366333,2.5797245502471924
85,1,2.2791213989257812,1.883967638015747,1.8675556182861328,1.875494122505188,2.117117404937744
86,1,2.3637585639953613,1.8817379474639893,1.8546199798583984,1.8550543785095215,2.1179885864257812
87,1,2.303781032562256,1.894364833831787,1.8844025135040283,1.8552535772323608,1.9897602796554565
88,1,2.278209924697876,1.848252296447754,1.8930785655975342,1.8869236707687378,2.0304386615753174
89,1,0.46222159266471863,0.45911505818367004,0.48876723647117615,0.508191704750061,0.4857347905635834
90,1,0.7027127742767334,0.4921947717666626,0.5265606045722961,0.5321856141090393,0.5393251180648804
91,1,3.474416494369507,2.3029513359069824,2.4000229835510254,2.5131640434265137,2.8431174755096436
92,1,3.067333459854126,2.665933609008789,2.4548287391662598,2.7063558101654053,2.9549686908721924
93,1,3.763780117034912,3.842529296875,3.7643346786499023,3.5178756713867188,3.3240160942077637
94,1,4.416755199432373,4.268685340881348,4.481810569763184,4.459872245788574,4.013113021850586
95,1,4.248315811157227,2.888211250305176,2.7800452709198,2.864708185195923,3.3308870792388916
96,1,2.8103179931640625,2.1974010467529297,2.1627237796783447,2.114229202270508,2.191990613937378
97,1,4.4883713722229,4.8178253173828125,4.697213649749756,4.445960521697998,4.100539684295654
98,1,4.469951629638672,3.7679409980773926,4.509613990783691,4.533560752868652,4.019016265869141
99,1,4.253482818603516,3.62485933303833,3.4403762817382812,4.1310529708862305,3.9755208492279053
100,1,3.5571982860565186,3.577831268310547,2.9816219806671143,3.0454304218292236,3.683685064315796
101,1,3.6922130584716797,3.8204610347747803,3.797149181365967,3.410578727722168,3.0936203002929688
102,1,4.258032321929932,3.9709653854370117,4.070719242095947,3.727853298187256,3.300348997116089
103,1,2.53104567527771,2.079711437225342,2.016324281692505,2.0619874000549316,2.25407075881958
104,1,3.165759325027466,2.4431185722351074,2.395933151245117,2.3812785148620605,2.6310689449310303
105,1,3.19742488861084,2.6907453536987305,2.668840169906616,2.5508077144622803,2.7862799167633057
106,1,3.236769914627075,2.5398054122924805,2.5488035678863525,2.498810291290283,2.658501148223877
107,1,1.3303128480911255,1.3222721815109253,1.3492405414581299,1.298608422279358,1.5684736967086792
108,1,2.7950127124786377,2.2405319213867188,2.338977575302124,2.394965887069702,2.3001725673675537
109,1,3.0150468349456787,2.528827428817749,2.5919368267059326,2.6490225791931152,2.7335827350616455
110,1,2.4495272636413574,2.0752789974212646,2.0707483291625977,2.1718316078186035,2.6220829486846924
111,1,0.03738856315612793,0.07220856845378876,0.0656832754611969,0.06960373371839523,0.5205419063568115
112,1,2.6803994178771973,1.7261978387832642,1.7467399835586548,1.7199878692626953,1.8043415546417236
113,1,2.220303535461426,1.6744827032089233,1.6519280672073364,1.6998718976974487,1.571224570274353
114,1,2.485431671142578,2.2067155838012695,2.099074125289917,2.057697296142578,2.4014792442321777
115,1,0.017447419464588165,0.6251720190048218,0.6996491551399231,0.6609551310539246,0.5680850744247437
116,1,0.028182856738567352,0.4170054495334625,0.5691972970962524,0.6056305170059204,0.7932645678520203
117,1,1.9741969108581543,1.481559157371521,1.460992693901062,1.3537485599517822,1.5034878253936768
118,1,0.022357938811182976,0.04420103877782822,0.043309878557920456,0.2659122943878174,1.439148187637329
119,1,2.1435563564300537,1.8136065006256104,1.8677903413772583,1.8751438856124878,1.867830753326416
120,1,2.5056347846984863,2.1164259910583496,2.022325277328491,2.0709142684936523,2.197021245956421
121,1,3.281956911087036,2.7547881603240967,2.7022461891174316,2.641758680343628,2.8555870056152344
122,1,2.1016287803649902,1.820186734199524,1.8450558185577393,1.7943408489227295,1.8297405242919922
123,1,2.769531726837158,2.164698839187622,2.15065336227417,2.15744686126709,2.406893730163574
124,1,3.238908529281616,3.0239059925079346,2.943042516708374,2.9239614009857178,3.0988595485687256
125,1,3.8861308097839355,3.849193572998047,3.860020637512207,3.885887861251831,3.762268304824829
126,1,4.395479202270508,4.375026226043701,4.497261047363281,4.585127353668213,4.256751537322998
127,1,3.440185308456421,2.4232864379882812,2.4665932655334473,2.5506622791290283,2.6601362228393555
128,1,1.9118930101394653,1.729090929031372,1.6547935009002686,1.585985541343689,2.1364288330078125
129,1,0.009563316591084003,0.2787647843360901,0.36829906702041626,0.6861755847930908,0.6453661918640137
130,1,0.017004916444420815,0.12285111844539642,0.14136309921741486,0.2028135508298874,0.7884596586227417
131,1,2.3412675857543945,1.7923827171325684,1.7079877853393555,1.5821754932403564,1.9247546195983887
132,1,2.787431478500366,2.411552667617798,2.347400426864624,2.3164761066436768,2.4713499546051025
133,1,3.016126871109009,2.588653326034546,2.4186758995056152,2.3594894409179688,2.4349372386932373
134,1,2.9221317768096924,2.648935079574585,2.675562858581543,2.6917388439178467,2.6844642162323
135,1,2.7012813091278076,2.404772996902466,2.3873016834259033,2.4681684970855713,2.4755473136901855
136,1,2.519810438156128,2.2100987434387207,2.2766544818878174,2.2477641105651855,2.4189743995666504
137,1,3.8770313262939453,3.8157169818878174,3.7445929050445557,3.772265911102295,3.705162763595581
138,1,2.41652512550354,2.1097707748413086,2.0973098278045654,2.161250352859497,2.2338316440582275
139,1,4.948115348815918,4.926011562347412,5.1019182205200195,5.072110176086426,4.712854862213135
140,1,2.388437032699585,2.052468776702881,1.9627299308776855,2.0425148010253906,2.0479133129119873
141,1,2.5720646381378174,2.2656993865966797,2.2725205421447754,2.217656135559082,2.3269646167755127
142,1,4.880577087402344,5.075282573699951,4.963953971862793,4.76821756362915,4.480666160583496
143,1,1.2913756370544434,1.0855019092559814,0.9790186882019043,0.9132698178291321,0.8372134566307068
144,1,1.3002246618270874,1.1044739484786987,1.0582410097122192,0.9730387926101685,0.9190900921821594
145,1,1.315882682800293,1.105828881263733,1.1002088785171509,1.0554721355438232,0.9787361025810242
146,1,1.1611571311950684,0.9456542730331421,0.9325222969055176,0.9278333783149719,0.8859352469444275
147,1,1.0447683334350586,0.9121706485748291,0.9018535017967224,0.8988217115402222,0.8935534358024597
148,1,0.9678506851196289,0.8086262345314026,0.8640658855438232,0.8606687784194946,0.8510435223579407
149,1,0.8613627552986145,0.7455724477767944,0.8035082221031189,0.8581603765487671,0.8561314344406128
150,1,0.95052170753479,0.6884604692459106,0.7644405364990234,0.8394695520401001,0.914965033531189
151,1,0.025128763169050217,0.3712424039840698,0.5365585088729858,0.6850507259368896,0.7288466691970825
152,1,0.02333923429250717,0.28295183181762695,0.4490983486175537,0.7116901278495789,0.938579261302948
153,1,0.03445832431316376,0.2644304931163788,0.3379988372325897,0.4039774239063263,0.9768792986869812
154,1,1.1649274826049805,0.9091147184371948,0.9043548703193665,0.9146873950958252,0.9243775606155396
155,1,1.1537739038467407,0.9895824193954468,0.9026193618774414,0.9162977337837219,0.9847490787506104
156,1,0.023476338014006615,0.4208754301071167,0.4899992048740387,0.7040504217147827,1.0207242965698242
157,1,0.03419050574302673,0.19037674367427826,0.29130712151527405,0.37357017397880554,1.0592756271362305
158,1,1.1366209983825684,0.9379146099090576,0.8977882266044617,0.9746640920639038,1.0281167030334473
159,1,1.3085896968841553,0.9978376626968384,0.8906579613685608,0.8268243670463562,0.9970483779907227
160,1,3.2937724590301514,2.520758628845215,2.6230616569519043,2.6420609951019287,2.806688070297241
161,1,1.9136717319488525,1.6776690483093262,1.6637144088745117,1.6655083894729614,1.750771164894104
162,1,2.8746557235717773,2.115534543991089,2.2417802810668945,2.259880781173706,2.308260679244995
163,1,3.357957601547241,3.0217528343200684,3.0761542320251465,2.9725165367126465,2.726393699645996
164,1,2.473498821258545,2.0560340881347656,1.953048586845398,1.961685299873352,2.0266900062561035
165,1,3.3177998065948486,3.6508734226226807,3.521245241165161,3.485994577407837,2.9834470748901367
166,1,2.094590187072754,1.520742416381836,1.478508710861206,1.4765920639038086,1.532252550125122
167,1,1.3276118040084839,1.3832296133041382,1.4115784168243408,1.352575421333313,1.389925479888916
168,1,3.6409401893615723,3.302686929702759,3.2235255241394043,3.1577138900756836,3.213648557662964
169,1,3.9205150604248047,3.80336594581604,3.690422773361206,3.718662738800049,3.2377192974090576
170,1,2.695845603942871,1.9150463342666626,1.9598751068115234,2.055891990661621,2.1172006130218506
171,1,4.814029216766357,5.022076606750488,4.8055901527404785,4.785465240478516,4.055676460266113
172,1,4.268853187561035,3.7732229232788086,4.040639877319336,4.03400993347168,3.844179153442383
173,1,3.3726301193237305,3.352430582046509,3.2386062145233154,3.4153213500976562,3.4589457511901855
174,1,4.192584037780762,3.499645709991455,3.602928876876831,3.6712491512298584,3.3489513397216797
175,1,4.821558952331543,4.0718889236450195,3.7544140815734863,3.8535799980163574,3.4540953636169434
176,1,4.260920524597168,3.8668975830078125,3.7221503257751465,3.698517322540283,3.523686170578003
177,1,3.5951192378997803,3.5876989364624023,3.585132598876953,3.4687347412109375,3.2858006954193115
178,1,2.296751022338867,2.0836172103881836,1.9758479595184326,2.0337891578674316,2.1437971591949463
179,1,4.5445051193237305,4.448307991027832,4.153809070587158,3.9527041912078857,3.63490629196167
180,1,4.3719000816345215,4.228983402252197,4.176779747009277,3.8295164108276367,3.5733962059020996
181,1,1.7241060733795166,1.5144261121749878,1.5167486667633057,1.4883601665496826,1.5254957675933838
182,1,1.623781681060791,1.6565213203430176,1.6479454040527344,1.6464176177978516,1.5993258953094482
183,1,2.3470370769500732,1.9940366744995117,2.1124446392059326,2.088742256164551,2.3348870277404785
184,1,2.318394184112549,2.1988508701324463,2.1702356338500977,2.344809055328369,2.517171859741211
185,1,3.2952017784118652,2.4725706577301025,2.5764970779418945,2.6843039989471436,2.9853150844573975
186,1,0.03129845857620239,0.2990386188030243,0.5092484951019287,0.5342727303504944,0.4679427146911621
187,1,2.2731332778930664,1.9711922407150269,2.0606372356414795,1.932781457901001,2.2401764392852783
188,1,0.0359550379216671,0.29373905062675476,0.33541521430015564,0.47871536016464233,0.8027881383895874
189,1,2.095472574234009,1.915366291999817,1.9232192039489746,1.9078428745269775,2.3448917865753174
190,1,2.2282299995422363,1.8544660806655884,1.8674260377883911,1.8933571577072144,2.3874363899230957
191,1,0.029290959239006042,0.02820252999663353,0.030402623116970062,0.05995241925120354,0.821671724319458
192,1,4.951344013214111,3.862549304962158,3.820784330368042,3.787123918533325,4.03178596496582
193,1,1.843536615371704,1.5291966199874878,1.5316526889801025,1.6117037534713745,1.5067007541656494
194,1,2.1419713497161865,1.8368638753890991,1.8421881198883057,1.865708351135254,2.0068399906158447
195,1,0.01344401016831398,0.31738048791885376,0.4708993434906006,0.6838203072547913,0.747490644454956
196,1,0.012604768387973309,0.3044564723968506,0.34329912066459656,0.6217540502548218,1.0026509761810303
197,1,0.05679173022508621,0.2552802264690399,0.37711039185523987,0.29459425806999207,1.1049895286560059
198,1,1.25459885597229,1.110777497291565,1.069740891456604,1.0635244846343994,1.2326159477233887
199,1,0.02003963105380535,0.02724451571702957,0.028274759650230408,0.05430684983730316,1.197222352027893
200,1,2.975109338760376,2.251495838165283,2.3222694396972656,2.208625078201294,2.231325149536133
201,1,1.3023842573165894,1.1883749961853027,1.1895488500595093,1.2181901931762695,1.2066500186920166
202,1,1.295630931854248,1.235257863998413,1.257631540298462,1.26104736328125,1.3065104484558105
203,1,1.8590610027313232,1.6208038330078125,1.7432267665863037,1.8221547603607178,1.734225869178772
204,1,0.013980818912386894,0.3879006505012512,0.5807317495346069,0.6497851610183716,0.8700392842292786
205,1,0.02416658028960228,0.1297169029712677,0.4048665761947632,0.694415271282196,1.0256812572479248
206,1,0.0452050119638443,0.0808701291680336,0.15186220407485962,0.3402582108974457,1.0493680238723755
207,1,0.8437188267707825,0.6892238259315491,0.647032618522644,0.557259202003479,0.5708506107330322
208,1,0.9681481122970581,0.8327158689498901,0.8405158519744873,0.8005775809288025,0.8332244753837585
209,1,1.7247285842895508,1.4505802392959595,1.5025029182434082,1.5288141965866089,1.6429129838943481
210,1,5.31231689453125,4.0471086502075195,4.268528461456299,4.438421726226807,4.828778266906738
211,1,0.923238217830658,0.814791202545166,0.8137765526771545,0.9057496786117554,0.9557877779006958
212,1,0.01657022163271904,0.4432038366794586,0.5102149248123169,0.6249459385871887,0.6943513751029968
213,1,0.022970786318182945,0.2116210162639618,0.38415586948394775,0.39963001012802124,0.8129384517669678
214,1,0.6702023148536682,0.5087626576423645,0.5123343467712402,0.4778677225112915,0.5732799768447876
215,1,0.02967235818505287,0.27907687425613403,0.31784459948539734,0.3334316611289978,1.0521681308746338
216,1,2.0857839584350586,1.9005343914031982,1.7845406532287598,1.7802627086639404,1.9330413341522217
217,1,0.03638456389307976,0.04376676306128502,0.04977094382047653,0.07009551674127579,0.9571835994720459
218,1,2.8062644004821777,2.175136089324951,2.2247745990753174,2.1400372982025146,2.315100908279419
219,1,2.797675609588623,2.2088115215301514,2.1538262367248535,2.061541795730591,2.04118275642395
220,1,2.552001476287842,2.16245698928833,2.1820905208587646,2.0736825466156006,2.1415154933929443
221,1,4.215554714202881,4.782572269439697,4.745140075683594,4.786515712738037,4.167747974395752
222,1,3.261983871459961,2.2716972827911377,2.349632978439331,2.42690110206604,2.576251268386841
223,1,3.353487968444824,3.6416006088256836,3.9099323749542236,3.902514934539795,3.6567959785461426
224,1,3.701280117034912,3.497424840927124,3.7715954780578613,4.050644874572754,3.570901393890381
225,1,4.2308197021484375,4.2410664558410645,4.321538925170898,4.341729164123535,4.137838363647461
226,1,2.892725706100464,2.16017746925354,2.1673426628112793,2.239927291870117,2.4713308811187744
227,1,2.4394514560699463,1.8067753314971924,1.8234524726867676,1.8630179166793823,2.07242751121521
228,1,0.02596406079828739,0.47638776898384094,0.48175573348999023,0.6460446715354919,0.6904152631759644
229,1,0.04666588082909584,0.35075318813323975,0.3556136190891266,0.37129348516464233,0.7642284631729126
230,1,1.907683253288269,1.2595149278640747,1.2429537773132324,1.2276811599731445,1.2330996990203857
231,1,1.907778024673462,1.2551522254943848,1.2683370113372803,1.2488874197006226,1.311869502067566
232,1,0.030553188174962997,0.37833350896835327,0.4920041561126709,0.5548510551452637,0.8793243169784546
233,1,2.0486323833465576,1.6142762899398804,1.6206082105636597,1.5137313604354858,1.5255717039108276
234,1,0.023366358131170273,0.316082239151001,0.36011525988578796,0.48482394218444824,0.9289767742156982
235,1,2.371142625808716,2.006601095199585,1.927197813987732,1.9097939729690552,1.9052481651306152
236,1,2.5736804008483887,2.196617364883423,2.0630874633789062,1.963752269744873,1.9756219387054443
237,1,3.9614651203155518,3.1384472846984863,3.188262939453125,3.0231070518493652,3.3699047565460205
238,1,2.44974946975708,2.126091480255127,2.1475541591644287,2.131798028945923,1.9955494403839111
239,1,4.633096218109131,3.438549280166626,3.4531679153442383,3.5605618953704834,3.924602508544922
240,1,2.20987606048584,1.8563474416732788,1.89960777759552,1.98050057888031,2.0342657566070557
241,1,1.8053137063980103,1.751734733581543,1.7199705839157104,1.8441386222839355,1.7887835502624512
242,1,0.03904784843325615,0.045849841088056564,0.044345393776893616,0.050531286746263504,0.8578336834907532
243,1,1.7336757183074951,1.555970311164856,1.5863289833068848,1.5982391834259033,1.7316830158233643
244,1,1.0017180442810059,0.7264105677604675,0.7548943161964417,0.7953665256500244,0.9064360857009888
245,1,0.01060459390282631,0.357124388217926,0.6336175203323364,0.7268742918968201,0.853941798210144
246,1,0.0098560256883502,0.31270548701286316,0.43873628973960876,0.8145880103111267,0.891019880771637
247,1,0.051047392189502716,0.34630030393600464,0.38492247462272644,0.4041749835014343,1.0203649997711182
248,1,1.065089225769043,0.8299607038497925,0.7381375432014465,0.7259571552276611,0.8027172684669495
249,1,4.480477809906006,3.210574150085449,3.1901469230651855,3.2452969551086426,3.7000856399536133
250,1,0.025568677112460136,0.031930651515722275,0.024515967816114426,0.03002290055155754,0.7382044196128845
251,1,3.9433465003967285,3.295091152191162,3.134233236312866,3.1662726402282715,3.4561705589294434
252,1,1.1675753593444824,0.9383779168128967,0.9553435444831848,0.8091760277748108,0.8469676375389099
253,1,4.702650547027588,3.6401288509368896,3.5777039527893066,3.5261104106903076,3.8955795764923096
254,1,3.977146863937378,3.1657161712646484,3.2407827377319336,3.2082622051239014,3.356403112411499
255,1,0.9008356928825378,0.7973491549491882,0.7448887825012207,0.8065627813339233,0.8501748442649841
256,1,0.8829666972160339,0.7636818289756775,0.7846565842628479,0.7397457361221313,0.8978278636932373
257,1,0.021631155163049698,0.4357360005378723,0.504478931427002,0.5618757009506226,0.709872841835022
258,1,1.6276670694351196,1.121932864189148,1.0950582027435303,1.2334290742874146,1.3347740173339844
259,1,0.013684970326721668,0.5041361451148987,0.5584777593612671,0.7840643525123596,0.8173417448997498
260,1,0.021631155163049698,0.37967073917388916,0.39867475628852844,0.4222102761268616,0.871547520160675
261,1,1.6276670694351196,1.121932864189148,0.8801292181015015,1.0712827444076538,1.0675145387649536
262,1,0.013684970326721668,0.5041361451148987,0.5584777593612671,0.7527235746383667,0.8204455971717834
263,1,0.0216906126588583,0.37967073917388916,0.39867475628852844,0.4222102761268616,0.8773115873336792
264,1,1.6129511594772339,1.1232373714447021,0.8801292181015015,1.0712827444076538,1.0675145387649536
265,1,0.021121570840477943,0.5217008590698242,0.5641673803329468,0.7527235746383667,0.8204455971717834
266,1,0.025988824665546417,0.03593624383211136,0.0363154262304306,0.04275188595056534,0.8773115873336792
267,1,1.60535728931427,1.483776330947876,1.475767731666565,1.532435417175293,1.5467170476913452
268,1,0.01571483723819256,0.3998045325279236,0.5425962209701538,0.567525327205658,0.7518911957740784
269,1,0.5292547345161438,0.2914610803127289,0.39878398180007935,0.38232335448265076,0.4487241208553314
270,1,0.026512138545513153,0.03216682747006416,0.0754714235663414,0.07438897341489792,0.8459364175796509
271,1,2.2576370239257812,1.9855409860610962,1.9241571426391602,1.923840880393982,1.8784149885177612
272,1,0.02902672253549099,0.056171417236328125,0.05020878463983536,0.03374546766281128,0.6635538935661316
273,1,1.8547682762145996,1.9142005443572998,1.8596179485321045,1.8042254447937012,1.9017363786697388
274,1,2.8690147399902344,2.3235535621643066,2.3077688217163086,2.5238356590270996,2.898822546005249
275,1,2.301090955734253,1.955796718597412,2.0001206398010254,1.9775079488754272,2.254366397857666
276,1,0.4850621521472931,0.35137876868247986,0.33775919675827026,0.37044647336006165,0.3812670409679413
277,1,0.03515743836760521,0.4146216809749603,0.4671630859375,0.5591555833816528,0.474170982837677
278,1,0.6572426557540894,0.37561750411987305,0.37410181760787964,0.3493662476539612,0.38339725136756897
279,1,2.372958183288574,2.2864596843719482,2.2679860591888428,2.295498847961426,2.3451921939849854
280,1,0.8364869952201843,0.6166040301322937,0.5498759746551514,0.5689352750778198,0.6831320524215698
281,1,0.022422024980187416,0.5572613477706909,0.6458669900894165,0.7493325471878052,0.7382845282554626
282,1,0.02016456425189972,0.030007254332304,0.052210401743650436,0.06194980442523956,0.7509095072746277
283,1,2.85630464553833,2.1331732273101807,2.1452198028564453,2.1351020336151123,2.444807529449463
284,1,2.716135263442993,2.253263235092163,2.2196478843688965,2.2383499145507812,2.354445695877075
285,1,2.4933714866638184,1.9666086435317993,1.9117012023925781,1.9873815774917603,2.149803876876831
286,1,0.02837911620736122,0.33367934823036194,0.43894776701927185,0.49906283617019653,0.529082179069519
287,1,2.5294392108917236,2.117100715637207,1.8983581066131592,1.8364510536193848,1.7396880388259888
288,1,3.791471481323242,2.9887261390686035,3.1669185161590576,3.00494122505188,3.0557668209075928
289,1,3.388641595840454,2.7032089233398438,2.6637489795684814,2.7165634632110596,2.8056859970092773
290,1,3.991471767425537,3.077909469604492,3.2419395446777344,3.1779325008392334,3.424248695373535
291,1,3.3518869876861572,3.0249581336975098,3.118082284927368,3.2445247173309326,2.906186103820801
292,1,1.6098780632019043,1.5919479131698608,1.6245330572128296,1.665888786315918,1.8645315170288086
293,1,2.0161995887756348,1.7109743356704712,1.629902958869934,1.8450899124145508,2.083980083465576
